metric,modal,n,mean_base,mean_var,delta,cliffs_delta,effect,wilcoxon_stat,p_value,p_adj_holm,verdict
EI,SPECT,24,68.49782652275861,68.62378111839399,0.1259545956353776,0.027777777777777776,trivial,203.0,0.0677640438079834,1.0,NS
MI,SPECT,24,40.49820073445638,40.49198786417643,-0.006212870279952654,-0.003472222222222222,trivial,137.0,0.647621750831604,1.0,NS
NCIE,SPECT,24,0.8107355911445469,0.8108051552395601,6.956409501324146e-05,0.03125,trivial,232.0,0.008935153484344482,0.18763822317123413,MARGINAL
MI_mutual,SPECT,24,2.7151318230995947,2.7273689330063036,0.012237109906708898,0.006944444444444444,trivial,253.0,0.001122891902923584,0.024703621864318848,SIG
NABF,SPECT,24,0.019417466380656282,0.019819739545012656,0.00040227316435637386,-0.034722222222222224,trivial,83.0,0.9736796021461487,1.0,NS
FMI,SPECT,24,0.6531592798096256,0.6540876637160538,0.0009283839064281318,0.034722222222222224,trivial,267.0,0.00018638372421264648,0.004473209381103516,SIG
CE,SPECT,24,1.0418732639675399,1.0405660945249893,-0.0013071694425506042,0.003472222222222222,trivial,177.0,0.22793716192245483,1.0,NS
SSIM,SPECT,24,1.4031348899114715,1.403475852789195,0.0003409628777235607,0.013888888888888888,trivial,183.0,0.17981314659118652,1.0,NS
PSNR,SPECT,24,21.399711170697838,21.403573852571654,0.0038626818738158875,-0.013888888888888888,trivial,149.0,0.5167763829231262,1.0,NS
RMSE,SPECT,24,28.74452615630028,28.750028366538746,0.005502210238464755,-0.017361111111111112,trivial,134.0,0.6784288883209229,1.0,NS
QG,SPECT,24,0.7502741290343232,0.7503513244903518,7.719545602857814e-05,0.017361111111111112,trivial,168.0,0.3115471601486206,1.0,NS
QM,SPECT,24,0.07880788309894088,0.07765400645314204,-0.001153876645798843,-0.03819444444444445,trivial,97.0,0.9359864592552185,1.0,NS
QC,SPECT,24,0.6404756745199341,0.6411198869344656,0.0006442124145314976,0.013888888888888888,trivial,195.0,0.10380828380584717,1.0,NS
QS,SPECT,24,0.5406132977441865,0.5414694426621185,0.0008561449179319558,0.003472222222222222,trivial,201.0,0.07575047016143799,1.0,NS
QCB,SPECT,24,0.8802092870392958,0.8801843057197135,-2.4981319582284556e-05,-0.003472222222222222,trivial,92.0,0.9524520039558411,1.0,NS
QCV,SPECT,24,38.9171997598634,39.14592075920252,0.22872099933911727,-0.034722222222222224,trivial,45.0,0.9992101788520813,1.0,NS
QY,SPECT,24,0.9810615559011584,0.9812681504114851,0.0002065945103266742,0.013888888888888888,trivial,202.0,0.07167518138885498,1.0,NS
QMI,SPECT,24,0.9048738042033132,0.9099451151953272,0.0050713109920139665,0.05555555555555555,trivial,272.0,8.7738037109375e-05,0.002193450927734375,SIG
QSF,SPECT,24,0.04599040332325768,0.04402814127469054,-0.0019622620485671358,-0.0625,trivial,68.0,0.9917966723442078,1.0,NS
QNCIE,SPECT,24,0.8107355911445469,0.8108051552395601,6.956409501324146e-05,0.03125,trivial,232.0,0.008935153484344482,0.18763822317123413,MARGINAL
QTE,SPECT,24,-11.171641557077132,-11.11996637651825,0.05167518055888287,0.024305555555555556,trivial,225.0,0.015740811824798584,0.2990754246711731,MARGINAL
