metric,modal,n,mean_base,mean_var,delta,cliffs_delta,effect,wilcoxon_stat,p_value,p_adj_holm,verdict
QY,PET,24,0.956416097565203,0.9482472874733574,-0.008168810091845558,-0.3923611111111111,medium,16.0,0.9999918341636658,1.0,NS
QMI,PET,24,0.7648673180614319,0.8093855715842254,0.04451825352279348,0.5277777777777778,large,298.0,1.7881393432617188e-07,4.112720489501953e-06,SIG
QSF,PET,24,0.032925042248825,0.021892505497036235,-0.011032536751788762,-0.59375,large,29.0,0.9999122619628906,1.0,NS
QNCIE,PET,24,0.8106392109366026,0.8115557709916468,0.0009165600550441466,0.2916666666666667,small,290.0,2.562999725341797e-06,5.3822994232177734e-05,SIG
QTE,PET,24,-5.29132295738981,-5.774399131633204,-0.48307617424339355,-0.3576388888888889,medium,0.0,1.0,1.0,NS
EN,SPECT,24,5.004351852732141,4.841454664732383,-0.16289718799975805,-0.11805555555555555,trivial,6.0,0.9999994039535522,1.0,NS
VAR,SPECT,24,60.2802005359027,53.39139296807296,-6.888807567829744,-0.6076388888888888,large,0.0,1.0,1.0,NS
AG,SPECT,24,6.957361602163638,6.847924815118763,-0.10943678704487514,-0.06597222222222222,trivial,60.0,0.9960397481918335,1.0,NS
SF,SPECT,24,22.282767358110732,21.849192579325734,-0.4335747787849975,-0.11805555555555555,trivial,49.0,0.9987418055534363,1.0,NS
EI,SPECT,24,70.35363507164747,68.91760926852862,-1.4360258031188522,-0.10069444444444445,trivial,51.0,0.998428463935852,1.0,NS
MI,SPECT,24,46.75687026977539,40.139122009277344,-6.617748260498047,-0.4618055555555556,medium,0.0,1.0,1.0,NS
NCIE,SPECT,24,0.8145229320065791,0.8108799413224178,-0.003642990684161296,-0.6354166666666666,large,5.0,0.9999995827674866,1.0,NS
MI_mutual,SPECT,24,3.081361902397589,2.722821900175768,-0.35854000222182103,-0.6076388888888888,large,8.0,0.9999988675117493,1.0,NS
NABF,SPECT,24,0.03293180925492176,0.020155534513308166,-0.01277627474161359,0.75,large,283.0,1.233816146850586e-05,0.0003084540367126465,SIG
FMI,SPECT,24,0.6525902981072441,0.6564886987439467,0.003898400636702548,-0.010416666666666666,trivial,162.0,0.373462975025177,1.0,NS
CE,SPECT,24,1.1996373953625652,0.9907303534947373,-0.20890704186782794,0.3506944444444444,medium,268.0,0.00016117095947265625,0.00386810302734375,SIG
SSIM,SPECT,24,1.4318665576003402,1.3946107530551097,-0.037255804545230475,-0.20833333333333334,small,2.0,0.9999998807907104,1.0,NS
PSNR,SPECT,24,26.531646226491095,21.202535616654252,-5.329110609836842,-0.9652777777777778,large,2.0,0.9999998807907104,1.0,NS
RMSE,SPECT,24,25.456789252984887,28.800746999140898,3.3439577461560113,-0.5069444444444444,large,4.0,0.9999997019767761,1.0,NS
QG,SPECT,24,0.7584415889714412,0.751401063619603,-0.007040525351838189,-0.09722222222222222,trivial,42.0,0.9994536638259888,1.0,NS
QM,SPECT,24,0.16802872056617776,0.09091982366701439,-0.07710889689916338,-0.6909722222222222,large,11.0,0.9999974370002747,1.0,NS
QC,SPECT,24,0.6507104972348273,0.639543120448113,-0.011167376786714311,-0.024305555555555556,trivial,87.0,0.9654491543769836,1.0,NS
QS,SPECT,24,0.5518985650320835,0.5461296296102969,-0.005768935421786581,-0.013888888888888888,trivial,103.0,0.9110099077224731,1.0,NS
QCB,SPECT,24,0.8802212411669412,0.8801763016706441,-4.493949629713612e-05,-0.010416666666666666,trivial,86.0,0.9676753282546997,1.0,NS
QCV,SPECT,24,33.54253082300461,40.38549511347091,6.842964290466298,-0.2743055555555556,small,1.0,0.9999999403953552,1.0,NS
QY,SPECT,24,0.9853877545826091,0.9718416490174867,-0.013546105565122368,-0.6736111111111112,large,16.0,0.9999918341636658,1.0,NS
QMI,SPECT,24,1.0219421581442514,0.9188646011315003,-0.10307755701275112,-0.7743055555555556,large,18.0,0.9999876618385315,1.0,NS
QSF,SPECT,24,0.03066538748234642,0.04594748415204968,0.015282096669703264,0.4270833333333333,medium,230.0,0.010563552379608154,0.24296170473098755,MARGINAL
QNCIE,SPECT,24,0.8145229320065791,0.8108799413224178,-0.003642990684161296,-0.6354166666666666,large,5.0,0.9999995827674866,1.0,NS
QTE,SPECT,24,-10.813591745242661,-10.733342349195022,0.08024939604763937,-0.010416666666666666,trivial,165.0,0.34199321269989014,1.0,NS
EN,ALL,72,5.102102193771287,4.920535140105685,-0.181567053665602,-0.13695987654320987,trivial,6.0,0.9999999999998933,1.0,NS
VAR,ALL,72,76.85989452639602,67.35300390269703,-9.506890623698993,-0.4243827160493827,medium,0.0,0.9999999999999171,1.0,NS
AG,ALL,72,9.091631369482501,9.556075487454892,0.46444411797239127,0.11072530864197531,trivial,2254.0,6.63809846159627e-08,1.593143630783105e-06,SIG
SF,ALL,72,31.354626518315538,33.234096661366834,1.8794701430512966,0.15817901234567902,small,2099.0,5.284818724698649e-06,0.00011098119321867164,SIG
EI,ALL,72,92.14554061035564,96.15798846149677,4.012447851141133,0.0933641975308642,trivial,2200.0,3.3139618158121207e-07,7.622112176367878e-06,SIG
MI,ALL,72,64.59130816989475,53.61104838053385,-10.980259789360893,-0.38233024691358025,medium,0.0,0.9999999999999171,1.0,NS
NCIE,ALL,72,0.810767968450702,0.8099132537842952,-0.0008547146664067418,-0.07947530864197531,trivial,1147.0,0.8256600205927191,1.0,NS
MI_mutual,ALL,72,2.592273974666258,2.506202008651306,-0.08607196601495204,-0.07368827160493827,trivial,1031.0,0.9438691821831351,1.0,NS
NABF,ALL,72,0.02357391340774967,0.027766229030771698,0.004192315623022028,-0.2550154320987654,small,892.0,0.9910609860074573,1.0,NS
